Gr_Liv_Area,First_Flr_SF,Second_Flr_SF,Total_Bsmt_SF,Low_Qual_Fin_SF,Wood_Deck_SF,Open_Porch_SF,Bsmt_Unf_SF,Mas_Vnr_Area,Garage_Cars,Garage_Area,Year_Built,TotRms_AbvGrd,Full_Bath,Overall_Qual,Kitchen_Qual,Fireplaces,Fireplace_Qu,Exter_Qual,Lot_Frontage,Lot_Area,Longitude,Latitude,Misc_Val,Year_Sold,Sale_Price
882,882,0,882,0,96,0,276,0,2,461,1972,5,1,Average,Typical,0,No_Fireplace,Typical,70,7700,-93.683235,42.021056,0,2007,112500
864,864,0,864,0,155,0,193,0,2,576,1972,5,1,Average,Excellent,0,No_Fireplace,Typical,60,7200,-93.683158,42.020861,0,2007,127000
875,875,0,385,0,352,0,0,0,2,728,1972,5,1,Below_Average,Good,0,No_Fireplace,Typical,60,7200,-93.683169,42.021737,0,2007,117000
2000,2000,0,2000,0,168,0,536,246,3,888,2004,8,2,Very_Good,Good,0,No_Fireplace,Good,80,10386,-93.687856,42.018518,0,2007,305900
2169,1284,885,1284,0,192,87,1284,149,2,647,2002,7,2,Very_Good,Good,1,Good,Good,0,9375,-93.686575,42.018424,0,2007,228500
1729,860,869,860,0,386,63,860,214,2,542,2002,7,2,Good,Good,0,No_Fireplace,Good,65,8158,-93.68675,42.016212,0,2007,200000
1992,1212,780,860,0,225,32,98,254,2,608,1996,7,2,Good,Good,2,Typical,Good,0,15295,-93.6800822,42.0185298,0,2007,211000
1668,1668,0,1626,0,257,45,567,215,3,702,2002,7,2,Excellent,Good,1,Typical,Good,90,11248,-93.679805,42.018017,0,2007,285000
1341,1341,0,1341,0,240,84,426,158,2,482,1999,5,1,Very_Good,Good,1,Typical,Good,73,17227,-93.679505,42.017753,0,2007,246900
1928,847,1081,847,0,100,48,847,0,2,434,2003,8,2,Good,Good,1,Good,Good,65,8200,-93.687684,42.015974,0,2007,219500
1422,1422,0,1422,0,192,60,1422,106,2,626,2004,7,2,Good,Good,0,No_Fireplace,Good,63,8500,-93.684714,42.013576,0,2007,179600
1190,1190,0,1169,0,100,41,460,0,2,578,2005,5,2,Good,Good,0,No_Fireplace,Good,65,8769,-93.684625,42.013544,0,2007,173500
1491,738,753,738,0,100,30,738,0,2,484,2006,7,2,Good,Good,1,Good,Good,64,8333,-93.684271,42.013467,0,2007,168675
1214,1214,0,1214,0,0,0,420,0,2,461,1965,6,1,Average,Typical,0,No_Fireplace,Typical,70,9170,-93.6783521,42.0210331,400,2007,140000
1088,1088,0,1088,0,0,0,115,20,2,520,1963,4,1,Below_Average,Typical,0,No_Fireplace,Typical,67,8308,-93.676222,42.021221,0,2007,110000
1351,901,450,901,0,0,0,666,0,2,576,1925,7,1,Average,Typical,1,Good,Typical,74,16287,-93.671454,42.02103,0,2007,122000
1179,1179,0,1179,0,0,0,1179,198,2,622,1960,5,1,Above_Average,Typical,0,No_Fireplace,Typical,80,8240,-93.671453,42.020893,0,2007,110000
816,816,0,816,0,0,32,0,104,0,0,1990,5,1,Above_Average,Typical,0,No_Fireplace,Typical,81,11841,-93.673197,42.019926,0,2007,118500
1044,1044,0,960,0,228,0,456,0,2,528,1976,7,1,Above_Average,Typical,1,Fair,Typical,65,6285,-93.6747048,42.0196959,0,2007,133500
1113,1113,0,1143,0,370,30,392,174,1,504,1976,6,1,Above_Average,Typical,1,Fair,Typical,0,7917,-93.67525,42.019902,0,2007,148000
2233,1100,1133,0,0,0,0,0,0,2,579,1979,11,2,Average,Typical,0,No_Fireplace,Typical,0,9555,-93.674327,42.01917,0,2007,141000
1090,1090,0,1090,0,0,49,110,0,2,450,2005,5,1,Average,Typical,0,No_Fireplace,Typical,60,7024,-93.673253,42.018873,0,2007,157000
1408,734,674,734,0,0,85,123,0,2,489,2005,6,2,Average,Typical,0,No_Fireplace,Typical,60,7023,-93.67318,42.018922,0,2007,171500
1072,1072,0,547,0,0,44,80,76,2,525,2005,5,1,Above_Average,Good,0,No_Fireplace,Typical,35,3675,-93.670587,42.018973,0,2007,140000
948,948,0,864,0,0,0,372,132,1,248,1954,5,1,Below_Average,Typical,0,No_Fireplace,Typical,75,10215,-93.663509,42.020783,0,2007,111000
774,774,0,544,0,0,0,0,0,0,0,1931,6,1,Fair,Good,0,No_Fireplace,Typical,70,4270,-93.661542,42.022655,0,2007,79000
865,740,125,660,0,0,0,238,0,1,216,1920,4,1,Above_Average,Typical,1,Good,Typical,62,10042,-93.660303,42.021436,0,2007,108500
768,768,0,768,0,0,0,224,0,1,355,1955,4,1,Below_Average,Typical,1,Fair,Typical,60,8172,-93.66346,42.018943,0,2007,125000
1422,1422,0,1290,0,0,0,971,0,1,352,1926,6,1,Average,Typical,0,No_Fireplace,Typical,54,7223,-93.646817,42.017888,0,2007,136500
1298,759,539,651,0,216,0,538,0,1,240,1921,8,2,Above_Average,Typical,1,Good,Typical,51,6821,-93.64672,42.017889,0,2007,146500
1768,981,787,731,0,0,0,162,252,1,240,1937,7,1,Average,Good,2,Typical,Typical,60,7200,-93.6461654,42.018921,0,2007,175000
1098,567,531,531,0,0,0,285,0,1,216,1930,5,1,Good,Typical,1,Good,Typical,63,4000,-93.644544,42.017103,0,2007,148500
1426,912,514,912,0,0,240,912,0,1,216,1918,7,1,Good,Good,1,Good,Good,55,7642,-93.6447083,42.0162813,0,2007,189950
1461,686,775,686,0,0,0,686,0,1,225,1926,6,1,Above_Average,Typical,1,Good,Typical,53,7155,-93.644511,42.016216,0,2007,135000
1646,918,728,918,0,0,0,554,0,1,240,1941,7,2,Good,Typical,2,Good,Typical,53,7128,-93.644698,42.016217,0,2007,164000
694,694,0,440,0,0,0,75,0,1,352,1913,4,1,Average,Good,1,Good,Typical,40,4280,-93.64476,42.016217,0,2007,90350
1250,661,589,661,0,242,0,661,0,2,552,1910,8,2,Average,Typical,1,Good,Typical,53,5362,-93.646289,42.016853,0,2007,139000
954,954,0,920,0,0,0,920,0,1,240,1938,5,1,Average,Fair,1,Good,Typical,50,6305,-93.646416,42.016067,0,2007,119750
1958,979,979,979,0,0,0,495,423,2,492,1946,8,2,Above_Average,Typical,0,No_Fireplace,Typical,82,7136,-93.6435257,42.0199537,0,2007,145000
2002,1001,1001,1001,0,0,0,717,0,3,871,1949,8,2,Average,Typical,0,No_Fireplace,Typical,82,6270,-93.643215,42.019952,0,2007,145000
2624,1370,1254,1370,0,0,0,242,0,3,864,1918,10,2,Above_Average,Typical,1,Good,Typical,86,22420,-93.644426,42.020037,0,2007,239000
1355,760,595,728,0,0,0,195,0,2,528,1941,5,2,Average,Typical,0,No_Fireplace,Typical,79,6221,-93.640497,42.017573,0,2007,140000
2727,1549,1178,853,0,0,74,556,0,2,440,1932,10,2,Very_Good,Good,2,Typical,Good,70,10570,-93.641156,42.016961,0,2007,315000
1839,1839,0,1477,0,0,87,291,106,2,416,1957,7,2,Above_Average,Good,2,Typical,Typical,110,14442,-93.642883,42.013003,0,2007,257500
1560,1560,0,1560,0,0,75,0,423,2,580,1960,6,1,Above_Average,Typical,3,Typical,Typical,0,25485,-93.640326,42.012488,0,2007,201000
1488,1488,0,1488,0,0,0,675,0,2,552,1968,7,2,Above_Average,Typical,2,Good,Typical,0,21579,-93.641849,42.011506,0,2007,215000
1680,1680,0,1680,0,152,0,1680,0,2,628,1995,7,2,Below_Average,Good,0,No_Fireplace,Typical,0,17871,-93.644923,42.011836,0,2007,170000
1020,1020,0,1004,0,135,0,427,0,2,509,1988,4,1,Very_Good,Typical,0,No_Fireplace,Typical,35,3907,-93.645785,42.009321,0,2007,200000
2726,2726,0,279,0,216,64,279,0,2,691,1986,6,2,Very_Good,Good,1,Good,Good,70,18044,-93.640182,42.010076,0,2007,315000
1517,997,520,793,0,0,0,793,0,0,0,1919,7,2,Average,Fair,0,No_Fireplace,Typical,85,8500,-93.628412,42.022836,0,2007,115000
1215,720,495,720,0,0,0,345,0,2,720,1940,6,1,Above_Average,Good,0,No_Fireplace,Typical,50,7000,-93.6295,42.022474,0,2007,141000
1601,936,665,936,0,0,0,936,0,0,0,1925,6,2,Average,Typical,0,No_Fireplace,Good,50,7288,-93.597005,42.022658,0,2007,129850
816,816,0,816,0,0,0,816,0,1,100,1922,5,1,Average,Typical,0,No_Fireplace,Typical,46,3672,-93.625313,42.0228,0,2007,75200
1012,1012,0,1012,0,0,22,1012,0,1,308,1920,6,1,Above_Average,Typical,1,Good,Typical,59,8263,-93.629496,42.021547,0,2007,118400
912,912,0,888,0,0,0,115,0,2,470,1978,5,1,Above_Average,Typical,1,Typical,Typical,0,7540,-93.606672,41.994207,0,2007,156000
1080,1080,0,1084,0,120,0,748,0,2,484,1983,5,1,Above_Average,Typical,0,No_Fireplace,Typical,71,9187,-93.607597,41.994206,0,2007,134000
1392,1392,0,1441,0,168,49,856,166,3,650,2002,6,2,Average,Good,1,Good,Good,80,10000,-93.607551,41.995218,0,2007,215000
1409,1409,0,1409,0,0,144,17,0,2,576,2002,4,1,Good,Good,1,Good,Good,44,12864,-93.606933,41.995973,0,2007,245000
1478,1478,0,1454,0,114,22,215,0,2,506,1991,6,2,Good,Typical,1,Typical,Typical,0,9928,-93.602505,41.995931,0,2007,210000
918,918,0,852,0,192,84,98,50,1,360,1975,4,1,Good,Typical,0,No_Fireplace,Typical,0,8750,-93.60104,41.995512,0,2007,148000
1501,1501,0,1501,0,240,0,552,352,2,512,1987,5,2,Good,Good,2,Typical,Good,46,4054,-93.63966,42.005692,0,2007,244000
1484,1484,0,1476,0,120,33,1048,32,2,472,2006,6,2,Very_Good,Excellent,1,Good,Good,64,9037,-93.650561,41.9941,0,2007,265900
1717,1187,530,1156,0,168,36,254,117,2,400,1990,7,2,Good,Good,1,Typical,Good,44,13758,-93.644366,41.997992,0,2007,187500
1312,1312,0,1267,0,256,28,1017,86,2,471,2001,5,2,Very_Good,Good,0,No_Fireplace,Good,0,6718,-93.646791,41.997126,0,2007,180500
1146,1146,0,868,0,160,22,82,442,2,438,2003,6,2,Good,Good,1,Good,Good,73,9590,-93.646788,41.996089,0,2007,187500
1922,1922,0,1922,0,201,64,593,886,3,692,2002,6,2,Very_Good,Good,1,Excellent,Good,80,11305,-93.646894,41.995508,0,2007,282000
2482,1133,1349,1094,0,144,39,1094,245,3,642,2005,9,2,Very_Good,Good,1,Good,Good,88,12665,-93.647569,41.993261,0,2007,281213
1040,1040,0,1064,0,0,0,431,0,2,648,1963,5,1,Below_Average,Typical,0,No_Fireplace,Typical,94,25286,-93.605507,41.993107,0,2007,132250
1622,1622,0,1249,0,439,0,90,149,4,1356,1961,7,1,Below_Average,Typical,1,Typical,Typical,0,32463,-93.607395,41.991211,0,2007,168000
1060,1060,0,1040,0,100,110,200,0,2,572,1976,6,1,Average,Typical,1,Typical,Typical,44,4224,-93.605355,41.992917,0,2007,129900
1092,546,546,546,0,0,0,294,0,1,253,1972,5,1,Below_Average,Typical,0,No_Fireplace,Typical,21,1504,-93.603546,41.992145,0,2007,85500
992,530,462,530,0,112,97,27,0,1,297,1970,4,1,Below_Average,Typical,0,No_Fireplace,Typical,0,1533,-93.601862,41.992516,0,2007,106500
1092,546,546,546,0,0,64,162,189,0,0,1970,5,1,Below_Average,Typical,0,No_Fireplace,Typical,21,1495,-93.601827,41.992479,0,2007,93900
630,630,0,630,0,0,0,0,0,0,0,1970,3,1,Below_Average,Typical,0,No_Fireplace,Typical,21,1936,-93.602094,41.991641,0,2007,84500
1092,546,546,546,0,0,0,546,0,1,286,1976,6,1,Below_Average,Typical,0,No_Fireplace,Typical,21,1890,-93.603422,41.991868,0,2007,75190
1008,1008,0,923,0,201,66,0,144,2,678,1977,4,1,Average,Good,1,Fair,Typical,72,9129,-93.604644,41.991098,0,2007,153500
1356,1356,0,1244,0,1424,0,96,0,2,528,1977,6,2,Above_Average,Typical,1,Typical,Typical,0,15957,-93.604521,41.989581,0,2007,188000
1676,1676,0,1160,0,690,90,48,0,2,672,1977,6,1,Average,Good,2,Typical,Typical,61,33983,-93.60678,41.990264,0,2007,196000
1432,716,716,716,0,0,136,185,0,2,531,1977,6,1,Average,Typical,1,Good,Typical,68,8286,-93.604524,41.989488,0,2007,157000
796,796,0,796,0,129,0,0,0,0,0,1971,5,1,Average,Typical,0,No_Fireplace,Typical,50,6723,-93.602559,41.991144,0,2007,138000
768,768,0,768,0,104,0,149,0,2,624,1970,5,1,Average,Typical,0,No_Fireplace,Typical,54,7244,-93.6015199,41.991371,0,2007,129500
1178,1178,0,1090,0,0,44,0,0,2,502,1976,6,1,Average,Typical,0,No_Fireplace,Typical,0,11000,-93.605119,41.989768,0,2007,135000
816,816,0,816,0,330,0,220,0,1,264,1983,4,1,Average,Typical,0,No_Fireplace,Typical,65,11625,-93.6030815,41.9881729,0,2007,139000
1797,1797,0,1617,0,0,0,490,302,3,963,1957,7,1,Average,Typical,1,Typical,Typical,0,11765,-93.6192621,42.0531078,0,2006,169000
1525,813,712,813,0,421,72,113,0,2,400,1997,6,2,Above_Average,Typical,1,Typical,Typical,60,8238,-93.639067,42.059909,0,2006,183500
2236,993,1243,964,0,0,0,964,285,2,642,1997,8,2,Good,Good,1,Typical,Typical,0,13006,-93.637871,42.061407,0,2006,222000
1498,691,807,691,0,315,44,99,0,2,409,1995,6,2,Above_Average,Typical,1,Typical,Typical,0,13031,-93.637566,42.06048,0,2006,187500
1776,821,955,821,0,286,116,821,0,2,443,1996,7,2,Above_Average,Typical,1,Typical,Typical,54,9783,-93.636378,42.060736,0,2006,202000
1511,802,709,802,0,95,75,88,0,2,413,1997,8,2,Above_Average,Typical,1,Typical,Typical,70,11207,-93.636373,42.061879,0,2006,185000
1632,955,677,935,0,0,28,935,0,2,462,1998,8,2,Good,Typical,1,Typical,Typical,63,9084,-93.639293,42.058201,0,2006,176500
1204,1204,0,1191,0,120,70,1191,0,2,461,1987,5,2,Very_Good,Typical,0,No_Fireplace,Typical,30,3701,-93.634231,42.059599,0,2006,130000
1742,1742,0,1742,0,114,28,594,0,2,564,1985,5,2,Very_Good,Good,1,Typical,Good,0,6563,-93.632571,42.058136,0,2006,275000
1056,1056,0,1056,0,264,0,0,0,2,572,1955,5,1,Average,Typical,0,No_Fireplace,Typical,100,34650,-93.625169,42.056702,0,2006,145000
1714,1714,0,1714,0,156,55,523,230,2,517,2005,7,2,Excellent,Good,1,Good,Good,60,8147,-93.63007,42.058563,0,2006,318000
2000,2000,0,1910,0,351,102,494,420,3,722,2005,8,2,Excellent,Excellent,2,Good,Excellent,90,18261,-93.628269,42.058816,0,2006,470000
2183,1377,806,1204,0,0,0,0,178,3,786,1988,9,2,Good,Good,0,No_Fireplace,Good,0,13837,-93.637874,42.054367,0,2006,229000
1574,790,784,796,0,306,111,84,120,2,566,1976,6,2,Above_Average,Typical,1,Typical,Typical,0,18800,-93.631515,42.054956,0,2006,190000
1102,1102,0,988,0,140,22,138,130,2,582,1980,5,1,Above_Average,Typical,1,Typical,Typical,0,10464,-93.633002,42.0562619,0,2006,169000
1872,1872,0,1845,0,197,39,916,102,2,604,1988,6,2,Good,Typical,1,Typical,Typical,80,10400,-93.635486,42.05327,0,2006,241500
1686,1686,0,1686,0,384,131,0,157,2,612,1980,7,2,Above_Average,Typical,1,Typical,Typical,79,10240,-93.636044,42.053418,0,2006,207500
1875,1109,766,675,0,48,28,127,248,2,485,1975,8,3,Above_Average,Good,1,Typical,Typical,81,10530,-93.632369,42.052362,0,2006,184500
874,874,0,864,0,63,0,224,0,2,576,1971,5,1,Below_Average,Typical,0,No_Fireplace,Typical,60,7200,-93.627849,42.054385,0,2006,97500
1365,765,600,765,0,0,36,363,200,2,440,1973,7,1,Average,Good,1,Fair,Typical,24,2160,-93.6292319,42.0524739,0,2006,125500
987,483,504,483,0,72,0,174,408,1,264,1973,5,1,Above_Average,Typical,0,No_Fireplace,Typical,21,1953,-93.627932,42.0527019,0,2006,83000
1218,672,546,672,0,0,28,355,281,1,264,1972,7,1,Above_Average,Typical,0,No_Fireplace,Typical,21,1680,-93.627366,42.051691,0,2006,118000
948,483,465,483,0,0,0,207,504,1,264,1972,5,1,Above_Average,Typical,0,No_Fireplace,Typical,21,1680,-93.629877,42.051672,0,2006,89000
1092,525,567,525,0,352,0,143,504,1,264,1972,6,1,Above_Average,Typical,0,No_Fireplace,Typical,21,1680,-93.629846,42.051673,0,2006,108000
987,483,504,483,0,0,0,483,297,1,288,1972,5,1,Above_Average,Typical,1,Poor,Typical,21,1680,-93.629516,42.051664,0,2006,94500
1069,1069,0,1069,0,0,55,186,0,2,440,1975,4,2,Above_Average,Typical,1,Poor,Typical,53,4043,-93.627169,42.050595,0,2006,146300
1055,1055,0,1055,0,0,29,443,0,1,319,1976,4,2,Good,Typical,0,No_Fireplace,Typical,24,2280,-93.624767,42.050705,0,2006,137500
1868,1868,0,1868,0,354,56,363,568,3,1085,2005,7,2,Excellent,Excellent,1,Good,Excellent,120,14780,-93.657984,42.061134,0,2006,415000
1850,1850,0,1833,0,519,112,572,378,3,772,2004,8,2,Excellent,Good,1,Good,Good,98,16033,-93.658788,42.060342,0,2006,326000
2452,1132,1320,1117,0,113,32,1117,132,3,691,2004,9,3,Very_Good,Good,1,Good,Good,108,13418,-93.657149,42.060271,0,2006,309000
2098,1038,1060,1030,0,192,52,1030,178,3,878,2005,8,2,Very_Good,Excellent,1,Good,Good,80,10240,-93.653016,42.060835,0,2006,275500
1792,1792,0,1792,0,206,49,225,562,3,874,2003,6,2,Excellent,Excellent,1,Good,Good,72,11846,-93.657883,42.058544,0,2006,374000
1904,1058,846,1058,0,179,60,512,280,2,736,2005,8,2,Very_Good,Excellent,1,Good,Good,74,10927,-93.650626,42.059216,0,2006,275000
1914,1426,488,1420,0,168,127,426,112,3,746,2004,9,2,Very_Good,Good,1,Typical,Good,0,13215,-93.6534099,42.059017,0,2006,279000
1565,1565,0,1560,0,196,56,1088,278,2,556,2005,6,2,Excellent,Excellent,1,Good,Excellent,48,5911,-93.654138,42.057164,0,2006,282500
1511,1511,0,1368,0,130,30,330,40,2,398,2002,5,2,Good,Good,1,Typical,Good,0,2938,-93.640227,42.063185,0,2006,246990
1506,1506,0,1362,0,142,20,1346,145,2,440,2005,6,2,Good,Good,1,Good,Good,43,3013,-93.642116,42.063301,0,2006,213490
1838,734,1104,732,0,100,40,732,0,2,372,2005,7,2,Average,Typical,1,Good,Good,60,21930,-93.64458,42.060239,0,2006,192140
1509,807,702,783,0,100,75,326,0,2,393,2002,7,2,Above_Average,Good,1,Good,Good,0,7861,-93.642588,42.060293,0,2006,183200
1414,707,707,707,0,100,35,707,0,2,403,2004,6,2,Very_Good,Good,1,Good,Good,74,9056,-93.6436049,42.059803,0,2006,178000
1936,1454,482,1406,0,188,124,1406,40,2,504,2000,7,2,Very_Good,Good,1,Typical,Good,106,11194,-93.641467,42.060836,0,2006,230500
1664,953,711,953,0,100,40,953,0,2,460,2000,7,2,Above_Average,Typical,1,Typical,Typical,0,8121,-93.642713,42.05865,0,2006,172400
1889,1008,881,982,0,0,0,250,0,2,431,2000,9,2,Above_Average,Typical,1,Typical,Typical,0,8658,-93.642913,42.05853,0,2006,215000
1886,956,930,930,0,89,0,930,0,2,431,1998,10,2,Good,Good,1,Typical,Good,0,11214,-93.641281,42.057905,0,2006,199900
1671,959,712,959,0,0,38,173,0,2,472,2000,7,2,Above_Average,Typical,1,Typical,Typical,58,10852,-93.64136,42.057838,0,2006,173000
2392,1407,985,1396,0,0,70,322,423,3,870,1997,7,2,Very_Good,Good,1,Typical,Good,82,9452,-93.655739,42.05443,0,2006,348000
2855,1540,1315,1540,0,247,55,358,877,3,774,2000,9,2,Excellent,Excellent,1,Typical,Good,0,9233,-93.6532,42.055601,0,2006,405000
2726,1358,1368,1342,0,307,169,815,397,3,725,1995,9,2,Very_Good,Good,1,Excellent,Good,83,10019,-93.653915,42.05178,0,2006,350000
2494,1305,1189,1290,0,200,95,742,501,3,803,1994,9,2,Very_Good,Good,1,Typical,Good,0,10236,-93.655704,42.051073,0,2006,321000
2526,1203,1323,1165,0,309,78,425,391,3,844,1994,8,2,Very_Good,Good,1,Typical,Good,92,10120,-93.653608,42.049687,0,2006,290000
2799,1565,1234,1286,0,432,136,0,420,3,704,1993,8,2,Very_Good,Good,1,Typical,Good,0,12585,-93.653479,42.049528,0,2006,315000
1616,1616,0,1616,0,208,59,1616,228,3,834,2005,7,2,Good,Good,0,No_Fireplace,Good,73,8688,-93.643635,42.053183,0,2006,232000
1266,1266,0,1257,0,38,144,1257,0,2,453,2005,6,2,Good,Good,1,Typical,Good,62,7500,-93.643859,42.051225,0,2006,176000
1142,1142,0,1142,0,4,50,1118,0,0,0,2005,5,1,Above_Average,Good,0,No_Fireplace,Typical,74,7733,-93.692575,42.037843,0,2006,139500
1686,891,795,891,0,144,101,891,172,2,462,2005,8,2,Good,Good,0,No_Fireplace,Good,65,7800,-93.691246,42.036605,0,2006,184000
1585,831,754,784,0,100,77,784,96,2,449,2005,7,2,Good,Good,0,No_Fireplace,Good,74,7632,-93.691247,42.03718,0,2006,184900
1837,941,896,941,0,150,165,941,0,2,688,1997,7,2,Above_Average,Typical,0,No_Fireplace,Typical,70,8304,-93.689021,42.036849,0,2006,187000
1603,810,793,761,0,0,124,374,0,2,484,1992,7,2,Above_Average,Good,0,No_Fireplace,Good,65,7153,-93.68782,42.034595,0,2006,175900
1398,1398,0,1398,0,0,46,494,0,2,542,1990,5,2,Above_Average,Good,0,No_Fireplace,Good,50,7175,-93.686267,42.035555,0,2006,172000
1320,636,684,636,0,0,40,362,0,2,472,1994,6,2,Above_Average,Good,0,No_Fireplace,Typical,0,9019,-93.68665,42.03748,0,2006,150000
1056,1056,0,1056,0,0,42,0,0,1,384,1966,5,1,Below_Average,Typical,0,No_Fireplace,Typical,0,8900,-93.681595,42.035795,0,2006,107000
988,988,0,988,0,0,0,952,51,2,624,1962,6,1,Average,Typical,0,No_Fireplace,Typical,70,9100,-93.674167,42.036051,0,2006,129500
1654,1286,368,0,0,0,0,0,0,2,528,1977,10,2,Above_Average,Typical,0,No_Fireplace,Typical,68,8927,-93.677123,42.036206,0,2006,119500
1211,1211,0,864,0,161,0,252,0,2,576,1962,6,1,Average,Typical,1,Typical,Typical,0,9240,-93.675723,42.035302,0,2006,144000
1212,1212,0,506,0,292,12,0,46,2,492,1977,6,1,Above_Average,Typical,1,Typical,Typical,88,8471,-93.677012,42.035094,0,2006,151000
909,909,0,882,0,0,155,450,90,1,294,1968,5,1,Average,Typical,0,No_Fireplace,Typical,65,8450,-93.671037,42.035696,0,2006,116000
925,925,0,925,0,203,74,744,0,2,484,1963,5,1,Average,Typical,0,No_Fireplace,Typical,0,8638,-93.672411,42.035841,0,2006,133500
935,935,0,935,0,180,0,0,114,1,288,1965,5,1,Average,Typical,0,No_Fireplace,Typical,0,13526,-93.670998,42.035536,0,2006,137000
912,912,0,912,0,0,0,268,0,0,0,1964,6,1,Average,Typical,0,No_Fireplace,Typical,0,8020,-93.669708,42.03457,0,2006,124000
941,941,0,912,0,64,0,253,0,1,288,1967,6,1,Average,Typical,1,Poor,Typical,0,8789,-93.671926,42.034663,0,2006,129200
2417,1301,1116,1288,0,127,82,1288,284,2,462,1991,9,2,Very_Good,Good,1,Typical,Good,121,16059,-93.653876,42.045763,0,2006,260000
2295,1166,1129,1095,0,0,40,367,0,2,590,1992,9,2,Good,Good,1,Typical,Good,0,13346,-93.650474,42.047997,0,2006,268000
1247,1247,0,1247,0,0,84,208,0,2,550,2005,4,1,Very_Good,Good,1,Good,Good,37,3316,-93.646526,42.04768,0,2006,197000
1223,520,623,600,80,0,166,600,0,2,480,2005,4,2,Good,Good,0,No_Fireplace,Good,24,2544,-93.644891,42.047642,0,2006,147400
1524,768,756,756,0,0,32,403,513,2,440,2000,4,2,Above_Average,Good,0,No_Fireplace,Good,0,2998,-93.645617,42.046145,0,2006,166000
1452,713,739,691,0,0,34,241,218,2,506,1999,6,2,Good,Good,0,No_Fireplace,Good,35,3735,-93.645482,42.046431,0,2006,183900
1382,673,709,673,0,153,50,32,0,2,490,2000,6,2,Good,Good,0,No_Fireplace,Good,0,2651,-93.645479,42.046127,0,2006,165000
1694,854,840,569,0,0,382,569,0,1,434,1997,6,2,Good,Good,1,Typical,Good,114,8314,-93.643373,42.046429,0,2006,200000
1226,1226,0,1226,0,133,60,48,0,2,484,1978,4,1,Very_Good,Good,1,Typical,Good,40,3876,-93.649329,42.043351,0,2006,170000
1842,1842,0,1842,0,857,72,32,0,3,894,1981,5,0,Excellent,Good,1,Good,Good,68,50271,-93.658237,42.037409,0,2006,385000
1193,1193,0,1153,0,140,153,191,144,2,501,1972,6,2,Average,Typical,0,No_Fireplace,Typical,79,13110,-93.633752,42.045632,0,2006,146500
1920,1222,698,570,0,0,98,570,143,2,487,1968,8,3,Good,Good,1,Typical,Typical,102,10192,-93.6346,42.048199,0,2006,170000
2156,2156,0,1568,0,0,80,1203,0,2,508,1968,9,2,Good,Typical,1,Good,Typical,0,20781,-93.634738,42.048997,0,2006,262500
1164,1164,0,1164,0,0,0,1164,168,2,528,1969,6,1,Good,Typical,0,No_Fireplace,Typical,80,9600,-93.633098,42.044669,0,2006,140000
980,980,0,980,0,68,0,100,0,1,384,1967,6,2,Average,Typical,0,No_Fireplace,Typical,75,9750,-93.627935,42.046496,0,2006,135500
1051,1051,0,1051,0,0,0,293,0,2,504,1968,6,1,Average,Typical,0,No_Fireplace,Typical,80,9600,-93.625976,42.045706,0,2006,142000
1770,884,886,900,0,0,60,56,300,2,530,1968,7,1,Average,Typical,0,No_Fireplace,Typical,72,8640,-93.626097,42.045728,455,2006,155000
1141,1141,0,1141,0,0,78,137,140,1,568,1967,6,1,Average,Typical,0,No_Fireplace,Typical,80,9600,-93.626345,42.04657,0,2006,158000
1200,1200,0,864,0,0,64,203,166,2,884,1965,6,1,Average,Good,0,No_Fireplace,Typical,71,9230,-93.624612,42.045685,0,2006,146000
1993,1097,896,825,0,0,66,409,252,2,495,1971,8,2,Above_Average,Typical,1,Good,Typical,0,14803,-93.629155,42.044308,0,2006,190000
1050,1050,0,1050,0,0,319,135,0,1,368,1961,6,1,Average,Typical,0,No_Fireplace,Typical,0,10659,-93.623414,42.043214,0,2006,136500
1251,1251,0,1251,0,0,116,698,425,1,461,1964,6,1,Above_Average,Typical,2,Good,Typical,80,8800,-93.626765,42.038434,700,2006,160000
1488,1488,0,1008,0,154,60,0,112,2,430,1964,7,1,Above_Average,Typical,1,Good,Typical,0,10368,-93.627065,42.04102,0,2006,167000
1440,720,720,720,0,0,32,360,0,2,480,1964,7,1,Average,Typical,1,Poor,Typical,85,9350,-93.6282949,42.0414084,0,2006,157500
1095,1095,0,588,0,0,0,75,105,1,264,1958,6,1,Above_Average,Typical,0,No_Fireplace,Typical,75,10382,-93.621621,42.041314,0,2006,140000
1008,1008,0,1008,0,0,0,522,0,1,275,1954,4,1,Average,Typical,1,Good,Typical,0,11425,-93.622649,42.038351,0,2006,137000
747,747,0,600,0,0,0,600,108,2,528,1926,5,1,Below_Average,Typical,0,No_Fireplace,Typical,52,5825,-93.629256,42.035379,0,2006,79900
1252,936,316,504,0,104,0,504,0,2,576,1908,5,1,Average,Typical,0,No_Fireplace,Typical,92,7438,-93.628176,42.035666,0,2006,127000
1433,1433,0,1251,0,144,0,336,0,2,441,1961,7,1,Average,Typical,1,Good,Typical,80,9600,-93.6270261,42.0380632,0,2006,161000
936,936,0,936,0,0,0,450,0,1,240,1954,5,1,Average,Typical,0,No_Fireplace,Typical,82,9888,-93.62143,42.037247,0,2006,121000
1144,1144,0,1144,0,86,0,102,128,1,796,1959,6,1,Average,Typical,1,Typical,Typical,70,8163,-93.617499,42.043897,0,2006,143000
